Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,6MOY,AS,DEF1,DEF2,NBA1,NBA2,NBA3,MVP,DPOY,ROY,MIP,CPOY,HOF
2017-2018,Marreese Speights,52,675.0,13.7,0.539,0.668,0.158,3.4,18.4,10.8,9.8,0.6,2.6,9.7,26.9,0.1,0.5,0.6,0.045,0.2,-1.4,-1.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Marshall Plumlee,8,52.0,10.9,0.697,0.0,5.333,9.0,29.2,19.2,4.8,0.0,1.6,23.0,11.3,0.1,0.0,0.2,0.143,-3.9,-0.6,-4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Marvin Williams,78,2006.0,13.9,0.603,0.542,0.218,3.9,16.2,10.0,7.0,1.4,1.6,9.7,14.8,3.1,1.9,5.0,0.119,0.6,0.3,1.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Mason Plumlee,74,1439.0,16.9,0.586,0.003,0.486,10.4,20.9,15.6,14.4,1.7,4.7,18.7,16.6,1.8,1.8,3.6,0.12,-1.0,1.4,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Matt Costello,4,32.0,9.7,0.5,0.0,0.0,3.4,27.9,15.6,8.3,3.2,5.2,20.0,7.0,0.0,0.1,0.1,0.127,-6.0,5.3,-0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Matt Williams,3,11.0,-0.7,0.417,0.833,0.0,0.0,10.2,5.1,0.0,0.0,0.0,14.3,28.6,-0.1,0.0,0.0,-0.197,-7.0,-4.2,-11.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Matthew Dellavedova,38,712.0,8.6,0.5,0.513,0.178,2.3,8.2,5.3,27.4,1.0,0.0,23.0,13.5,0.3,0.2,0.5,0.032,-2.4,-2.0,-4.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Maurice Harkless,59,1264.0,12.6,0.596,0.397,0.199,4.0,9.9,7.0,6.0,1.9,2.8,11.0,12.6,1.6,1.7,3.2,0.123,-0.4,1.7,1.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Maxi Kleber,72,1206.0,13.4,0.576,0.414,0.191,6.3,15.6,10.8,6.4,1.1,3.5,8.2,13.7,1.6,1.2,2.8,0.113,-1.0,0.5,-0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Meyers Leonard,33,254.0,17.8,0.676,0.333,0.141,5.2,24.7,15.0,10.6,1.4,0.0,10.8,16.1,0.7,0.3,1.1,0.2,1.0,0.9,2.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Michael Beasley,74,1653.0,17.8,0.556,0.107,0.197,6.5,21.2,13.9,12.5,1.1,2.3,14.0,26.9,0.9,1.5,2.4,0.069,0.6,-0.8,-0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Michael Carter-Williams,52,835.0,10.8,0.446,0.258,0.389,4.7,13.3,8.9,19.4,2.6,2.3,16.2,16.6,-0.2,1.1,0.9,0.05,-3.3,1.8,-1.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Michael Kidd-Gilchrist,74,1850.0,12.5,0.536,0.004,0.305,4.8,13.0,8.8,5.9,1.3,1.4,7.7,16.1,1.7,1.6,3.3,0.084,-2.1,0.0,-2.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Mike Conley,12,373.0,15.4,0.52,0.458,0.393,0.0,8.6,4.2,22.2,1.6,0.8,8.4,25.9,0.4,0.2,0.6,0.077,1.3,-0.8,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Mike James,36,687.0,13.9,0.469,0.305,0.262,2.0,12.2,7.0,29.4,2.0,0.8,12.0,25.1,-0.1,0.3,0.2,0.017,-0.5,-1.0,-1.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Mike Muscala,53,1060.0,14.4,0.597,0.535,0.199,5.9,18.3,12.1,7.3,1.4,2.2,11.0,15.7,1.5,0.9,2.4,0.109,0.3,0.1,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Mike Scott,76,1406.0,13.6,0.599,0.311,0.145,4.0,15.8,9.9,9.1,0.8,0.6,12.4,20.0,1.4,1.0,2.5,0.085,-0.6,-1.1,-1.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Miles Plumlee,55,918.0,10.6,0.574,0.0,0.333,9.4,18.3,13.9,7.2,0.9,2.8,23.4,12.8,0.1,0.7,0.9,0.046,-3.7,-0.1,-3.8,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Miloš Teodosić,45,1134.0,11.6,0.564,0.644,0.128,1.6,10.5,6.1,26.2,1.0,0.4,20.3,18.2,0.9,0.5,1.4,0.058,-0.3,-1.5,-1.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Milton Doyle,10,125.0,5.2,0.337,0.489,0.17,2.5,12.9,7.6,11.7,2.3,1.2,3.8,18.2,-0.3,0.1,-0.1,-0.052,-6.6,-0.2,-6.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Mindaugas Kuzminskas,1,2.0,-41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,-1.065,-33.0,-21.7,-54.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Mirza Teletović,10,159.0,13.5,0.623,0.789,0.0,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,0.2,0.1,0.3,0.09,2.1,-1.7,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Monte Morris,3,25.0,27.1,0.727,0.167,0.333,0.0,9.0,4.5,41.2,5.9,0.0,12.7,13.7,0.1,0.0,0.2,0.312,4.3,5.0,9.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Montrezl Harrell,76,1293.0,24.7,0.647,0.013,0.405,8.9,17.0,13.0,10.1,1.4,3.4,9.5,23.8,4.3,1.3,5.5,0.205,3.1,0.2,3.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Myke Henry,20,378.0,9.7,0.472,0.532,0.092,3.0,8.8,5.8,8.9,4.1,1.5,14.4,15.7,-0.3,0.4,0.1,0.017,-3.1,1.8,-1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Myles Turner,65,1836.0,16.6,0.567,0.246,0.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,2.2,2.5,4.7,0.122,-0.6,0.4,-0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nate Wolters,5,19.0,-2.9,0.167,0.0,0.0,6.0,5.9,6.0,7.1,0.0,0.0,0.0,14.2,-0.1,0.0,-0.1,-0.137,-9.4,-3.4,-12.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Naz Mitrou-Long,1,1.0,133.8,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.1,0.0,0.1,2.712,199.4,42.7,242.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nemanja Bjelica,67,1371.0,12.6,0.581,0.493,0.121,4.4,18.8,11.5,8.7,1.8,1.0,11.7,14.3,1.7,1.1,2.8,0.097,-0.1,0.2,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nenê,52,758.0,16.4,0.594,0.008,0.448,8.1,18.0,13.1,9.5,1.8,1.6,11.7,18.9,1.5,1.1,2.6,0.163,-1.6,0.6,-1.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nerlens Noel,30,472.0,16.2,0.558,0.01,0.267,10.9,29.3,19.8,6.3,3.3,4.1,18.1,13.8,0.4,1.0,1.3,0.135,-2.2,2.7,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nick Collison,15,75.0,13.2,0.627,0.0,0.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,0.1,0.0,0.1,0.064,-2.3,-1.9,-4.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nick Young,80,1393.0,10.0,0.562,0.668,0.133,1.7,7.9,5.0,3.5,1.3,0.4,7.0,17.5,0.8,0.9,1.7,0.059,-1.6,-1.9,-3.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nicolas Batum,64,1981.0,14.4,0.523,0.422,0.2,3.1,13.8,8.4,26.2,1.6,1.0,15.6,18.3,1.7,1.8,3.5,0.084,0.5,-0.1,0.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nicolás Brussino,4,10.0,-4.6,0.0,1.0,0.0,0.0,33.5,16.7,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.18,-8.1,-3.2,-11.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nigel Hayes,9,122.0,6.4,0.393,0.485,0.091,3.6,17.5,10.3,6.7,0.8,2.3,5.5,13.3,-0.2,0.1,-0.1,-0.034,-3.7,-0.1,-3.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nik Stauskas,41,523.0,9.0,0.543,0.649,0.188,0.8,12.3,6.5,11.1,0.8,0.6,13.5,15.9,0.1,0.3,0.3,0.031,-1.3,-1.0,-2.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nikola Jokić,75,2443.0,24.4,0.603,0.277,0.31,9.0,27.9,18.5,29.6,1.8,2.1,15.5,24.2,7.8,2.9,10.7,0.211,5.3,1.6,6.9,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nikola Mirotić,55,1494.0,18.7,0.577,0.523,0.2,4.3,24.9,14.6,8.6,1.4,2.2,7.7,23.4,2.2,1.8,4.0,0.128,2.5,-0.3,2.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Nikola Vučević,57,1683.0,19.7,0.533,0.243,0.112,6.6,27.8,17.1,19.9,1.6,3.0,11.0,25.9,1.3,2.3,3.6,0.102,1.7,1.0,2.7,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Noah Vonleh,54,875.0,12.8,0.509,0.282,0.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,0.5,1.2,1.6,0.09,-1.1,-0.2,-1.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Norman Powell,70,1062.0,8.5,0.492,0.497,0.104,1.5,10.9,6.3,11.8,1.7,1.2,14.4,18.9,-0.6,1.2,0.6,0.027,-3.2,0.2,-2.9,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,OG Anunoby,74,1481.0,10.0,0.587,0.569,0.179,3.4,10.4,7.0,5.0,1.7,0.8,10.8,12.4,1.4,1.6,3.0,0.098,-1.2,0.6,-0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Okaro White,6,80.0,8.9,0.577,0.688,0.188,4.2,11.2,7.7,3.5,0.6,1.1,5.5,10.3,0.1,0.1,0.2,0.096,-1.0,0.3,-0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Omari Johnson,4,75.0,10.5,0.524,0.571,0.0,6.0,11.1,8.5,14.5,1.3,0.0,12.5,14.4,0.1,0.0,0.1,0.053,-1.8,-2.7,-4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Omri Casspi,53,740.0,15.5,0.632,0.106,0.333,4.9,24.0,15.1,9.5,1.2,2.0,13.5,16.3,1.2,1.0,2.2,0.141,-0.9,0.0,-0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Otto Porter Jr.,77,2432.0,18.3,0.602,0.354,0.145,4.8,18.1,11.4,10.1,2.4,1.5,7.4,18.4,5.0,3.1,8.1,0.161,2.6,1.0,3.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,P.J. Tucker,82,2281.0,8.3,0.537,0.703,0.136,4.6,17.8,11.3,4.6,1.7,1.0,13.7,10.5,1.0,3.0,3.9,0.082,-1.9,0.8,-1.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,PJ Dozier,2,3.0,-5.0,0.5,0.0,0.0,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,0.0,0.0,0.0,-0.404,-17.7,-2.7,-20.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Pascal Siakam,81,1679.0,14.5,0.549,0.265,0.175,5.4,18.6,12.1,13.5,1.8,2.0,11.1,15.7,2.1,2.5,4.7,0.133,-0.3,1.6,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Pat Connaughton,82,1488.0,9.3,0.539,0.538,0.113,2.7,9.1,5.9,8.7,0.8,1.2,9.5,13.4,1.2,1.3,2.5,0.08,-1.7,-0.1,-1.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Patrick Beverley,11,334.0,12.4,0.53,0.504,0.143,5.3,9.4,7.4,13.8,2.8,1.3,16.5,19.6,0.1,0.3,0.4,0.056,-0.3,0.8,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Patrick McCaw,57,961.0,7.4,0.477,0.356,0.151,2.0,7.2,4.8,10.6,2.2,0.8,14.6,12.8,-0.3,0.8,0.6,0.029,-4.3,0.1,-4.1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Patrick Patterson,82,1270.0,10.0,0.555,0.643,0.173,2.7,14.6,8.4,6.1,1.9,1.6,10.3,10.8,1.2,1.4,2.6,0.098,-1.2,1.0,-0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Patty Mills,82,2107.0,11.8,0.558,0.607,0.173,1.4,6.8,4.1,16.0,1.3,0.4,12.6,17.8,2.0,2.1,4.1,0.093,-0.6,-0.4,-1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Pau Gasol,77,1812.0,18.9,0.539,0.191,0.333,7.8,30.2,19.0,20.1,0.7,3.6,13.1,20.4,2.7,3.3,6.0,0.159,1.5,1.9,3.4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-2018,Paul George,79,2891.0,18.7,0.57,0.454,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5.0,3.9,8.9,0.147,2.3,0.6,2.9,3.6,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-2018,Paul Millsap,38,1143.0,17.0,0.549,0.26,0.37,6.4,17.6,12.1,13.9,1.7,3.2,12.6,22.0,1.4,1.1,2.5,0.107,0.4,0.0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Paul Zipser,54,824.0,5.2,0.445,0.47,0.107,1.6,16.0,8.5,8.0,1.2,1.6,14.9,15.2,-1.1,0.6,-0.6,-0.034,-5.5,-0.5,-6.1,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Quincy Acy,70,1359.0,8.2,0.525,0.8,0.164,3.1,17.1,10.0,6.0,1.2,1.6,13.3,14.4,-0.1,1.1,1.0,0.036,-2.6,0.1,-2.5,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Quincy Pondexter,23,196.0,4.0,0.398,0.449,0.347,4.2,10.8,7.4,6.3,2.0,0.9,16.3,15.0,-0.3,0.1,-0.2,-0.047,-7.0,-0.4,-7.4,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Quinn Cook,33,740.0,12.8,0.593,0.413,0.099,1.6,10.2,6.2,16.6,0.8,0.1,10.8,17.5,1.1,0.4,1.6,0.101,-0.1,-1.5,-1.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,R.J. Hunter,5,45.0,8.5,0.455,0.7,0.1,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,0.0,0.1,0.0,0.022,-5.2,1.9,-3.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Rajon Rondo,65,1705.0,15.3,0.522,0.304,0.093,2.0,14.2,8.4,42.2,2.0,0.5,22.7,16.9,1.9,1.7,3.6,0.101,0.0,-0.4,-0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Ramon Sessions,28,392.0,11.2,0.479,0.222,0.487,1.7,9.1,5.4,27.2,1.8,0.4,17.4,19.3,0.1,0.3,0.3,0.039,-2.3,-0.9,-3.2,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Rashad Vaughn,28,212.0,9.3,0.546,0.661,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.3,-1.4,-2.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Raul Neto,41,498.0,11.9,0.55,0.311,0.232,1.6,9.5,5.6,23.0,1.3,0.7,17.8,18.3,0.3,0.6,0.9,0.086,-1.6,0.2,-1.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Raymond Felton,82,1365.0,13.0,0.494,0.417,0.08,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,0.9,1.3,2.2,0.078,-0.3,-0.3,-0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Reggie Bullock,62,1732.0,13.6,0.615,0.515,0.09,1.7,8.3,4.9,8.4,1.4,0.7,7.6,15.7,2.8,1.4,4.2,0.117,0.7,0.0,0.7,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Reggie Hearn,3,7.0,13.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.132,2.9,-1.4,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Reggie Jackson,45,1201.0,15.9,0.516,0.293,0.232,2.6,9.0,5.7,32.8,1.1,0.3,13.5,27.1,1.1,0.9,2.0,0.078,1.0,-1.4,-0.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Richard Jefferson,20,163.0,6.4,0.499,0.259,0.259,1.4,10.3,5.9,12.0,0.6,0.5,14.3,9.4,0.1,0.0,0.1,0.029,-3.5,-0.8,-4.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Richaun Holmes,48,746.0,17.4,0.585,0.129,0.232,8.6,21.4,15.2,12.3,1.3,3.2,8.6,16.6,1.6,1.3,2.8,0.183,-0.3,1.4,1.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Ricky Rubio,77,2254.0,15.4,0.537,0.33,0.307,2.2,15.3,8.8,28.4,2.7,0.4,18.1,22.9,1.5,3.8,5.3,0.112,-0.7,1.5,0.7,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Robert Covington,80,2532.0,12.9,0.563,0.658,0.163,2.4,15.5,9.2,8.7,2.6,2.4,12.3,17.2,1.6,4.5,6.1,0.116,-0.2,1.7,1.5,2.3,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-2018,Robin Lopez,64,1690.0,14.7,0.552,0.022,0.14,8.2,10.3,9.2,12.3,0.4,2.8,13.5,20.4,1.2,0.7,1.9,0.055,-0.9,-1.3,-2.2,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Rodney Hood,60,1616.0,14.3,0.546,0.443,0.172,1.6,9.9,5.8,9.7,1.4,0.6,8.0,24.3,1.2,1.5,2.7,0.081,0.8,-0.9,-0.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Rodney McGruder,18,299.0,12.0,0.595,0.479,0.11,4.1,8.3,6.2,8.4,1.3,0.9,5.0,12.1,0.5,0.3,0.8,0.125,-1.0,-0.3,-1.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Rodney Purvis,16,290.0,4.5,0.423,0.486,0.14,0.4,9.9,5.1,8.5,0.5,0.8,8.1,18.7,-0.4,0.1,-0.3,-0.056,-6.1,-2.1,-8.2,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Ron Baker,29,385.0,9.3,0.504,0.559,0.441,1.4,7.2,4.3,15.5,3.3,1.3,20.4,10.0,0.1,0.4,0.5,0.059,-2.8,2.4,-0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Rondae Hollis-Jefferson,68,1920.0,16.9,0.548,0.075,0.436,5.5,20.0,12.7,14.2,1.6,1.9,12.3,22.2,2.1,2.0,4.1,0.103,-0.3,0.4,0.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Royce O'Neale,69,1150.0,10.8,0.54,0.415,0.268,2.5,20.6,11.7,12.0,1.6,1.2,14.8,14.6,0.5,1.8,2.4,0.099,-2.0,1.8,-0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Rudy Gay,57,1231.0,18.0,0.545,0.22,0.27,6.8,19.5,13.1,9.8,1.9,2.6,11.5,24.6,1.0,2.1,3.1,0.122,0.2,0.6,0.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Rudy Gobert,56,1816.0,20.7,0.657,0.0,0.673,10.4,27.0,18.8,6.9,1.2,6.0,15.7,16.9,4.2,3.9,8.1,0.214,0.9,2.5,3.4,2.5,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-2018,Russell Westbrook,80,2914.0,24.7,0.524,0.193,0.336,5.6,25.7,15.3,49.8,2.5,0.6,16.4,34.1,5.5,4.5,10.1,0.166,4.8,1.5,6.3,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0
2017-2018,Ryan Anderson,66,1725.0,12.6,0.592,0.706,0.194,6.2,15.4,10.8,5.1,0.7,1.0,7.5,14.4,3.1,1.7,4.8,0.132,0.9,-0.8,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Ryan Arcidiacono,24,304.0,7.3,0.55,0.756,0.146,0.3,8.8,4.4,15.5,2.1,0.0,23.0,8.1,0.1,0.2,0.3,0.04,-4.7,0.6,-4.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Salah Mejri,61,729.0,17.8,0.644,0.022,0.482,12.5,25.4,18.7,7.2,1.5,8.2,19.0,12.8,1.3,1.3,2.7,0.175,-2.0,2.8,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Sam Dekker,73,883.0,11.5,0.534,0.232,0.216,5.6,16.0,10.8,6.2,1.3,0.9,10.4,15.5,0.6,0.6,1.2,0.066,-2.3,-0.6,-2.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Scotty Hopson,1,8.0,-4.6,0.266,0.0,2.0,0.0,0.0,0.0,15.8,0.0,0.0,34.7,16.3,0.0,0.0,0.0,-0.238,-9.2,-4.7,-14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Sean Kilpatrick,52,640.0,11.6,0.507,0.49,0.245,0.8,14.2,7.5,11.3,1.0,0.7,10.4,24.9,-0.2,0.3,0.1,0.008,-1.1,-1.7,-2.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Semi Ojeleye,73,1150.0,4.6,0.473,0.665,0.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9.0,-0.2,1.3,1.2,0.048,-4.6,-0.1,-4.7,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Serge Ibaka,76,2093.0,14.7,0.574,0.379,0.151,4.3,21.0,12.8,4.4,0.7,3.8,9.7,19.4,2.1,3.0,5.1,0.117,-0.1,0.0,-0.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Shabazz Muhammad,43,418.0,15.4,0.51,0.144,0.266,6.3,14.8,10.6,5.7,1.1,0.6,2.8,23.0,0.5,0.2,0.7,0.081,-0.3,-2.3,-2.5,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Shabazz Napier,74,1535.0,14.2,0.544,0.411,0.26,1.9,10.1,6.0,14.6,2.6,0.7,13.2,19.5,1.2,2.0,3.2,0.101,-0.7,1.4,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Shane Larkin,54,775.0,10.3,0.491,0.393,0.169,2.1,10.7,6.5,18.5,1.9,0.2,12.3,15.5,0.3,1.1,1.4,0.087,-2.8,1.1,-1.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Shaquille Harrison,23,384.0,15.6,0.54,0.21,0.306,2.5,14.7,8.5,22.2,3.2,1.5,13.5,18.0,0.4,0.4,0.8,0.094,-2.3,1.7,-0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Shaun Livingston,71,1129.0,11.6,0.533,0.015,0.178,3.4,9.2,6.5,16.8,1.5,1.5,13.6,16.6,0.9,0.9,1.8,0.077,-2.8,-0.4,-3.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Shelvin Mack,69,1365.0,13.3,0.518,0.336,0.234,1.8,11.6,6.7,29.5,1.9,0.5,16.3,17.6,1.0,1.0,1.9,0.069,-1.2,-0.2,-1.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Sindarius Thornwell,73,1156.0,8.2,0.519,0.262,0.378,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,0.1,0.9,1.0,0.041,-3.4,1.0,-2.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Skal Labissière,60,1240.0,14.3,0.513,0.111,0.258,8.7,18.1,13.2,9.1,1.0,3.7,12.5,21.1,0.4,1.0,1.4,0.054,-1.9,-0.8,-2.7,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Solomon Hill,12,187.0,4.8,0.332,0.512,0.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,-0.2,0.2,-0.1,-0.014,-5.3,0.5,-4.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Spencer Dinwiddie,80,2306.0,15.9,0.527,0.517,0.32,1.8,10.2,6.0,35.0,1.4,0.7,11.8,20.3,4.3,1.4,5.7,0.118,1.3,-0.7,0.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Stanley Johnson,69,1894.0,9.0,0.48,0.418,0.259,1.9,13.0,7.3,8.5,2.5,0.7,11.0,16.4,-0.6,2.4,1.8,0.046,-4.0,1.1,-2.9,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-2018,Stephen Curry,51,1631.0,28.2,0.675,0.58,0.35,2.7,14.4,9.0,30.3,2.4,0.4,13.3,31.0,7.2,1.9,9.1,0.267,7.8,0.0,7.7,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-2018,Sterling Brown,54,776.0,9.1,0.503,0.444,0.117,4.1,17.5,10.8,4.5,2.0,1.4,10.4,14.0,0.0,0.7,0.7,0.043,-2.8,-0.2,-3.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
